trend_id,trend_name,category,date,weekly_interest,region,sentiment,related_brands,growth_rate,forecast_2025
1285,DeFi 2.0,Tech,2025-02-22,33,USA,-0.86,"OpenAI, Tesla",9.7,69
1286,AI Agents,Finance,2023-06-22,45,India,0.54,"BlackRock, Nike",0.8,82
1287,DeFi 2.0,Tech,2024-01-25,11,USA,0.02,"Tesla, BlackRock",12.5,86
1288,DeFi 2.0,Finance,2023-12-06,24,China,0.17,"OpenAI, BlackRock",4.9,76
1289,AI Agents,Finance,2024-01-18,21,China,0.42,"BlackRock, OpenAI",0.7,82
1290,DeFi 2.0,Tech,2024-10-09,16,China,0.3,"OpenAI, Tesla",4.2,90
1291,AI Agents,Finance,2023-04-25,5,USA,-0.12,"OpenAI, Nike",10.9,74
1292,DeFi 2.0,Sustainability,2023-12-26,38,EU,0.21,"BlackRock, Tesla",5.0,64
1293,AI Agents,Sustainability,2023-02-05,48,India,0.29,"BlackRock, Tesla",6.4,54
1294,AI Agents,Tech,2024-11-03,28,USA,0.46,"Tesla, Nike",-0.5,63
1295,AI Agents,Finance,2024-01-15,12,India,-0.18,"OpenAI, BlackRock",-3.0,84
1296,AI Agents,Tech,2025-01-21,27,USA,0.98,"OpenAI, Tesla",0.3,68
1297,Green Hydrogen,Tech,2024-02-18,37,India,0.76,"OpenAI, Tesla",1.2,59
1298,ESG Investing,Tech,2025-03-10,8,USA,0.1,"OpenAI, BlackRock",5.5,88
1299,DeFi 2.0,Sustainability,2023-10-24,18,USA,0.41,"Nike, OpenAI",7.4,69
1300,DeFi 2.0,Finance,2023-04-02,38,EU,-0.0,"Nike, BlackRock",10.2,81
1301,DeFi 2.0,Sustainability,2024-04-17,15,USA,0.39,"Nike, OpenAI",19.4,67
1302,Green Hydrogen,Finance,2024-01-15,33,EU,-0.09,"Tesla, BlackRock",-2.3,68
1303,ESG Investing,Sustainability,2025-04-05,26,China,0.41,"BlackRock, Nike",16.9,100
1304,Green Hydrogen,Tech,2024-06-19,11,EU,-0.0,"Tesla, BlackRock",13.6,84
1305,AI Agents,Tech,2024-10-26,12,India,0.56,"Tesla, Nike",-4.3,90
1306,Green Hydrogen,Tech,2025-02-20,52,USA,0.67,"OpenAI, BlackRock",13.3,76
1307,AI Agents,Finance,2024-12-14,30,India,-0.04,"OpenAI, BlackRock",19.4,96
1308,ESG Investing,Tech,2023-06-20,44,India,-0.49,"Tesla, BlackRock",0.8,87
1309,DeFi 2.0,Tech,2023-07-03,33,USA,0.38,"BlackRock, OpenAI",-4.6,69
1310,Green Hydrogen,Sustainability,2025-02-11,17,China,0.07,"Nike, BlackRock",7.5,75
1311,DeFi 2.0,Sustainability,2023-04-20,49,USA,0.66,"BlackRock, Tesla",19.4,56
1312,DeFi 2.0,Tech,2024-05-14,35,EU,-0.22,"Nike, Tesla",-3.4,84
1313,DeFi 2.0,Sustainability,2024-03-12,25,India,0.31,"BlackRock, Tesla",17.1,80
1314,AI Agents,Tech,2023-07-17,6,India,0.98,"OpenAI, Tesla",7.5,59
1315,AI Agents,Tech,2024-01-22,4,China,0.43,"OpenAI, Nike",-4.9,98
1316,Green Hydrogen,Tech,2024-01-06,41,EU,-0.19,"BlackRock, OpenAI",3.3,95
1317,Green Hydrogen,Finance,2024-04-29,50,China,0.82,"OpenAI, Tesla",7.5,75
1318,DeFi 2.0,Tech,2023-04-24,11,USA,0.46,"BlackRock, Tesla",-3.9,95
1319,ESG Investing,Tech,2023-05-19,29,China,-0.28,"Tesla, Nike",3.1,54
1320,ESG Investing,Sustainability,2023-01-12,8,USA,0.15,"BlackRock, OpenAI",-2.4,95
1321,DeFi 2.0,Finance,2024-12-22,36,India,-0.38,"BlackRock, OpenAI",12.9,55
1322,AI Agents,Sustainability,2023-01-14,67,India,0.81,"Nike, BlackRock",2.4,92
1323,AI Agents,Sustainability,2024-11-17,38,India,0.35,"Tesla, BlackRock",-0.0,54
1324,ESG Investing,Finance,2024-11-23,7,EU,0.78,"BlackRock, Nike",17.5,57
1325,DeFi 2.0,Sustainability,2023-04-27,12,China,0.75,"BlackRock, OpenAI",11.1,89
1326,Green Hydrogen,Sustainability,2023-04-12,16,India,0.89,"BlackRock, Nike",-0.8,78
1327,Green Hydrogen,Tech,2023-05-09,28,China,0.49,"OpenAI, BlackRock",17.0,76
1328,AI Agents,Finance,2024-11-21,13,USA,1.0,"Tesla, BlackRock",1.5,100
1329,ESG Investing,Sustainability,2023-08-03,19,China,0.78,"OpenAI, Nike",18.9,82
1330,DeFi 2.0,Sustainability,2024-07-10,5,China,-0.15,"Tesla, Nike",-0.0,94
1331,ESG Investing,Tech,2023-01-26,14,India,0.71,"Nike, BlackRock",3.0,78
1332,DeFi 2.0,Sustainability,2024-08-08,19,China,0.09,"Tesla, OpenAI",2.8,98
1333,Green Hydrogen,Finance,2023-07-10,11,EU,-0.85,"BlackRock, Tesla",10.3,79
1334,ESG Investing,Tech,2023-08-04,29,USA,0.49,"BlackRock, OpenAI",14.9,96
1335,AI Agents,Sustainability,2024-08-16,38,China,-0.09,"Tesla, Nike",-2.4,89
1336,AI Agents,Sustainability,2024-04-25,15,EU,0.45,"Tesla, BlackRock",15.4,98
1337,AI Agents,Tech,2025-01-31,12,India,0.09,"Nike, Tesla",17.3,77
1338,Green Hydrogen,Finance,2023-04-24,59,China,0.65,"Tesla, OpenAI",10.9,82
1339,DeFi 2.0,Tech,2023-04-29,29,EU,0.26,"OpenAI, Nike",-1.8,99
1340,Green Hydrogen,Finance,2023-11-29,13,China,-0.2,"Nike, Tesla",3.2,69
1341,Green Hydrogen,Sustainability,2023-12-03,3,EU,-0.02,"Tesla, Nike",6.7,76
1342,Green Hydrogen,Finance,2023-11-03,28,China,-0.02,"Tesla, OpenAI",15.7,96
1343,DeFi 2.0,Tech,2024-06-25,20,EU,0.18,"Nike, OpenAI",6.3,83
1344,Green Hydrogen,Finance,2023-01-08,37,EU,0.33,"BlackRock, Nike",18.0,64
1345,ESG Investing,Finance,2023-12-17,10,India,0.12,"Tesla, BlackRock",12.5,72
1346,DeFi 2.0,Finance,2025-01-02,48,China,1.0,"Tesla, Nike",16.7,93
1347,DeFi 2.0,Tech,2024-09-09,46,India,0.05,"Nike, OpenAI",14.6,53
1348,ESG Investing,Finance,2024-09-29,41,EU,-0.08,"Tesla, BlackRock",0.9,58
1349,Green Hydrogen,Finance,2024-01-20,7,EU,0.16,"BlackRock, OpenAI",11.0,92
1350,DeFi 2.0,Finance,2023-10-06,26,India,0.27,"Nike, Tesla",6.7,68
1351,AI Agents,Finance,2023-07-03,13,EU,0.82,"BlackRock, OpenAI",-2.3,83
1352,Green Hydrogen,Tech,2023-03-21,17,China,-0.28,"Tesla, BlackRock",9.0,90
1353,ESG Investing,Finance,2024-11-30,20,EU,0.61,"OpenAI, Nike",17.3,82
1354,AI Agents,Finance,2023-07-11,19,EU,-0.04,"Nike, OpenAI",8.1,54
1355,Green Hydrogen,Finance,2024-12-22,44,EU,0.08,"Tesla, Nike",3.9,51
1356,ESG Investing,Finance,2023-01-31,27,China,0.47,"Tesla, OpenAI",14.3,83
1357,AI Agents,Tech,2023-06-17,14,China,0.51,"Tesla, BlackRock",15.3,53
1358,AI Agents,Tech,2025-02-19,38,USA,0.47,"Tesla, Nike",0.9,54
1359,AI Agents,Tech,2024-09-01,11,USA,1.0,"Nike, Tesla",12.5,68
1360,Green Hydrogen,Tech,2024-05-02,27,EU,0.16,"OpenAI, Tesla",-4.0,99
1361,DeFi 2.0,Tech,2023-05-14,27,China,0.18,"BlackRock, OpenAI",6.3,96
1362,DeFi 2.0,Sustainability,2025-01-30,12,India,0.06,"BlackRock, OpenAI",3.1,85
1363,Green Hydrogen,Sustainability,2024-08-29,13,EU,0.07,"OpenAI, BlackRock",-2.7,77
1364,Green Hydrogen,Sustainability,2024-09-05,11,EU,0.17,"Tesla, BlackRock",19.6,57
1365,ESG Investing,Sustainability,2024-03-29,4,USA,0.32,"BlackRock, Nike",-4.9,82
1366,Green Hydrogen,Tech,2024-09-25,41,EU,0.78,"BlackRock, Tesla",14.1,53
1367,ESG Investing,Tech,2024-08-04,16,USA,0.85,"BlackRock, Nike",-4.6,51
1368,DeFi 2.0,Sustainability,2023-07-26,54,India,0.03,"BlackRock, Nike",2.8,83
1369,ESG Investing,Tech,2024-05-19,58,USA,0.59,"Nike, OpenAI",-1.1,60
1370,Green Hydrogen,Tech,2025-01-03,32,China,0.2,"Nike, BlackRock",-4.5,88
1371,Green Hydrogen,Tech,2024-08-20,12,USA,0.36,"Nike, BlackRock",18.7,88
1372,DeFi 2.0,Sustainability,2024-01-27,49,EU,0.26,"OpenAI, BlackRock",-1.8,69
1373,DeFi 2.0,Finance,2024-06-21,19,USA,0.38,"OpenAI, Tesla",14.2,82
1374,AI Agents,Tech,2024-06-19,41,USA,0.73,"Tesla, BlackRock",11.2,66
1375,AI Agents,Tech,2023-04-26,40,India,-0.06,"BlackRock, OpenAI",-3.7,81
1376,Green Hydrogen,Finance,2024-08-02,27,USA,0.18,"OpenAI, Nike",5.4,66
1377,ESG Investing,Tech,2024-12-23,4,USA,0.47,"BlackRock, Tesla",14.6,91
1378,ESG Investing,Tech,2024-01-26,41,China,0.23,"OpenAI, Tesla",18.0,92
1379,AI Agents,Tech,2024-05-16,32,India,0.01,"Tesla, OpenAI",-4.3,74
1380,Green Hydrogen,Tech,2023-01-27,36,EU,0.4,"Nike, BlackRock",15.2,66
1381,AI Agents,Sustainability,2023-10-17,24,China,0.56,"BlackRock, OpenAI",-3.2,93
1382,Green Hydrogen,Finance,2025-02-21,70,EU,-0.43,"Nike, OpenAI",0.9,83
1383,DeFi 2.0,Tech,2024-06-28,37,India,0.79,"BlackRock, Nike",8.8,84
1384,AI Agents,Sustainability,2023-05-12,51,USA,-0.34,"BlackRock, Tesla",19.3,89
1385,ESG Investing,Tech,2024-08-30,13,China,0.54,"BlackRock, OpenAI",9.8,76
1386,AI Agents,Sustainability,2024-11-10,16,EU,0.06,"Nike, Tesla",16.8,58
1387,AI Agents,Tech,2025-02-20,27,EU,-0.53,"OpenAI, BlackRock",14.2,82
1388,AI Agents,Finance,2023-12-16,5,India,0.18,"BlackRock, Nike",-1.5,98
1389,AI Agents,Finance,2023-06-15,13,USA,1.0,"Tesla, BlackRock",3.5,58
1390,Green Hydrogen,Sustainability,2023-12-25,18,EU,0.17,"Nike, Tesla",4.2,66
1391,ESG Investing,Finance,2023-01-21,15,India,0.73,"BlackRock, OpenAI",19.9,73
1392,AI Agents,Tech,2023-09-22,30,USA,0.41,"Nike, BlackRock",14.5,72
1393,Green Hydrogen,Tech,2023-05-13,25,India,0.08,"OpenAI, Tesla",4.0,81
1394,AI Agents,Finance,2024-12-05,18,India,0.94,"OpenAI, Nike",-0.2,53
1395,AI Agents,Finance,2024-09-16,50,USA,-0.58,"Tesla, BlackRock",13.1,85
1396,DeFi 2.0,Tech,2024-12-12,33,China,0.21,"BlackRock, Tesla",18.4,90
1397,ESG Investing,Tech,2024-12-20,10,USA,0.76,"Tesla, OpenAI",12.7,72
1398,DeFi 2.0,Tech,2024-03-11,24,China,0.68,"OpenAI, BlackRock",-4.1,85
1399,ESG Investing,Sustainability,2024-02-22,30,USA,0.0,"OpenAI, BlackRock",5.5,72
1400,ESG Investing,Sustainability,2024-12-15,27,EU,0.08,"Nike, BlackRock",2.8,65
1401,AI Agents,Sustainability,2023-06-17,53,USA,0.59,"Tesla, Nike",10.1,78
1402,AI Agents,Finance,2023-07-10,36,India,-0.18,"Nike, Tesla",10.1,77
1403,DeFi 2.0,Finance,2025-03-16,43,India,0.87,"BlackRock, OpenAI",16.4,64
1404,DeFi 2.0,Finance,2024-09-26,28,EU,0.62,"Tesla, BlackRock",-3.3,65
1405,Green Hydrogen,Finance,2024-08-13,2,India,0.61,"BlackRock, OpenAI",7.7,89
1406,DeFi 2.0,Finance,2023-06-12,13,India,0.18,"Tesla, BlackRock",0.7,68
1407,Green Hydrogen,Tech,2024-07-24,37,India,0.24,"BlackRock, OpenAI",-0.9,58
1408,ESG Investing,Tech,2023-06-27,19,India,0.69,"BlackRock, OpenAI",-2.7,64
1409,Green Hydrogen,Finance,2023-11-14,32,EU,0.12,"OpenAI, Tesla",16.5,97
1410,AI Agents,Tech,2024-12-30,19,EU,0.13,"Tesla, BlackRock",7.6,79
1411,DeFi 2.0,Sustainability,2024-08-25,36,China,0.16,"OpenAI, Nike",-2.6,81
1412,DeFi 2.0,Tech,2025-03-14,13,China,0.58,"BlackRock, OpenAI",4.1,96
1413,Green Hydrogen,Finance,2024-12-27,38,EU,-0.29,"OpenAI, BlackRock",-0.8,86
1414,Green Hydrogen,Tech,2023-12-21,9,USA,0.56,"OpenAI, Tesla",1.6,88
1415,AI Agents,Tech,2024-11-29,46,EU,-0.05,"OpenAI, Tesla",20.0,80
1416,ESG Investing,Sustainability,2025-02-14,28,India,-0.49,"Tesla, Nike",6.1,98
1417,Green Hydrogen,Finance,2023-07-20,39,USA,-0.14,"OpenAI, Tesla",8.4,77
1418,AI Agents,Sustainability,2023-05-19,15,EU,1.0,"Nike, BlackRock",10.1,97
1419,Green Hydrogen,Finance,2023-11-09,32,China,-0.31,"OpenAI, Nike",2.0,95
1420,DeFi 2.0,Tech,2024-04-11,27,India,0.49,"Tesla, BlackRock",8.8,54
1421,DeFi 2.0,Tech,2023-10-06,18,USA,0.25,"Nike, OpenAI",-3.9,97
1422,AI Agents,Sustainability,2025-01-04,6,India,0.28,"Tesla, OpenAI",11.0,60
1423,Green Hydrogen,Finance,2024-05-30,11,EU,0.4,"Tesla, Nike",9.8,83
1424,Green Hydrogen,Sustainability,2024-07-09,1,USA,0.39,"OpenAI, Nike",17.7,90
1425,DeFi 2.0,Sustainability,2024-09-21,48,EU,0.77,"Tesla, Nike",14.4,78
1426,Green Hydrogen,Sustainability,2024-06-04,18,China,-0.88,"Tesla, BlackRock",12.0,89
1427,AI Agents,Finance,2025-03-23,57,China,0.14,"OpenAI, Tesla",14.9,80
1428,ESG Investing,Finance,2024-06-29,20,EU,0.64,"BlackRock, Nike",0.8,66
1429,ESG Investing,Tech,2024-09-30,13,EU,0.51,"BlackRock, OpenAI",-0.8,77
1430,AI Agents,Sustainability,2025-03-26,29,China,0.6,"BlackRock, OpenAI",-2.7,70
1431,DeFi 2.0,Sustainability,2025-01-23,30,India,-0.03,"Tesla, Nike",9.8,80
1432,ESG Investing,Sustainability,2024-11-26,32,USA,0.24,"OpenAI, BlackRock",2.8,75
1433,AI Agents,Tech,2024-12-11,29,China,0.31,"Tesla, OpenAI",3.0,56
1434,Green Hydrogen,Tech,2023-05-23,35,EU,-0.03,"Tesla, Nike",0.7,67
1435,DeFi 2.0,Sustainability,2024-07-12,22,EU,-0.1,"BlackRock, Tesla",3.3,50
1436,AI Agents,Sustainability,2025-04-09,11,USA,0.22,"OpenAI, BlackRock",14.2,51
1437,Green Hydrogen,Sustainability,2024-11-21,7,India,-0.36,"BlackRock, Tesla",17.5,97
1438,DeFi 2.0,Sustainability,2023-10-25,84,India,0.37,"OpenAI, Tesla",19.1,76
1439,Green Hydrogen,Finance,2024-03-18,15,China,0.64,"OpenAI, BlackRock",4.9,62
1440,DeFi 2.0,Tech,2023-10-11,25,USA,1.0,"Nike, OpenAI",16.3,67
1441,ESG Investing,Sustainability,2024-04-22,11,China,0.43,"OpenAI, Tesla",15.8,70
1442,ESG Investing,Tech,2023-06-18,18,China,0.75,"Nike, Tesla",-4.2,91
1443,Green Hydrogen,Sustainability,2024-08-26,17,India,-0.04,"Nike, OpenAI",2.5,92
1444,AI Agents,Finance,2025-01-14,60,EU,-0.03,"Nike, OpenAI",12.7,71
1445,Green Hydrogen,Sustainability,2023-11-28,50,EU,0.21,"BlackRock, OpenAI",17.7,57
1446,AI Agents,Tech,2025-04-23,35,USA,0.07,"Tesla, BlackRock",18.5,51
1447,ESG Investing,Finance,2023-10-15,66,USA,0.51,"Tesla, Nike",5.1,59
1448,Green Hydrogen,Tech,2023-03-22,14,USA,0.38,"BlackRock, OpenAI",10.0,63
1449,DeFi 2.0,Finance,2023-04-01,32,China,0.46,"Nike, Tesla",-0.7,96
1450,Green Hydrogen,Tech,2024-11-15,40,USA,-0.62,"Tesla, Nike",12.6,64
1451,Green Hydrogen,Sustainability,2024-03-08,16,India,0.79,"OpenAI, Tesla",12.4,53
1452,AI Agents,Finance,2023-03-15,17,USA,-0.16,"BlackRock, OpenAI",-1.2,66
1453,ESG Investing,Finance,2024-05-27,19,EU,0.0,"Tesla, Nike",12.1,61
1454,AI Agents,Tech,2024-07-10,28,USA,0.75,"OpenAI, BlackRock",-4.6,76
1455,AI Agents,Finance,2023-10-19,58,India,-0.05,"Tesla, BlackRock",6.5,82
1456,DeFi 2.0,Tech,2023-01-11,8,China,-0.1,"Nike, OpenAI",5.2,54
1457,ESG Investing,Tech,2025-01-07,12,China,0.21,"OpenAI, BlackRock",9.6,60
1458,DeFi 2.0,Sustainability,2023-11-29,0,China,0.61,"OpenAI, BlackRock",5.2,93
1459,DeFi 2.0,Sustainability,2024-12-27,34,India,0.72,"Tesla, BlackRock",8.9,87
1460,Green Hydrogen,Sustainability,2024-07-21,13,India,0.31,"OpenAI, Tesla",10.5,82
1461,AI Agents,Finance,2023-11-02,21,China,0.69,"Nike, OpenAI",-3.0,87
1462,DeFi 2.0,Sustainability,2024-05-18,26,China,-0.29,"Nike, BlackRock",16.9,78
1463,AI Agents,Finance,2024-01-28,58,India,0.57,"OpenAI, Nike",1.1,96
1464,ESG Investing,Sustainability,2024-01-29,57,China,-0.03,"Tesla, BlackRock",9.9,80
1465,AI Agents,Sustainability,2023-11-20,21,USA,0.02,"OpenAI, Tesla",-1.8,74
1466,ESG Investing,Sustainability,2024-08-17,25,EU,0.39,"OpenAI, Nike",3.1,63
1467,Green Hydrogen,Sustainability,2024-05-31,29,China,0.44,"Tesla, OpenAI",10.0,79
1468,DeFi 2.0,Finance,2023-11-21,20,China,0.4,"OpenAI, Tesla",-3.6,97
1469,Green Hydrogen,Tech,2023-01-15,5,EU,0.56,"Tesla, Nike",-3.2,66
1470,ESG Investing,Tech,2024-01-08,16,China,0.27,"BlackRock, Nike",11.6,94
1471,Green Hydrogen,Finance,2024-04-27,12,China,0.3,"OpenAI, Nike",5.8,100
1472,ESG Investing,Tech,2024-03-16,7,EU,0.16,"Tesla, OpenAI",15.7,59
1473,Green Hydrogen,Sustainability,2024-02-10,79,USA,0.22,"OpenAI, Tesla",5.2,88
1474,AI Agents,Tech,2023-12-06,12,USA,0.54,"Nike, OpenAI",-3.0,91
1475,Green Hydrogen,Tech,2024-02-15,24,China,0.01,"Nike, Tesla",-2.1,51
1476,Green Hydrogen,Tech,2024-06-10,24,China,0.31,"Tesla, OpenAI",4.8,50
1477,DeFi 2.0,Finance,2023-03-29,38,EU,0.86,"Tesla, OpenAI",-0.1,58
1478,AI Agents,Finance,2023-05-16,29,India,0.44,"Tesla, OpenAI",0.7,83
1479,ESG Investing,Sustainability,2023-07-27,38,EU,0.02,"BlackRock, OpenAI",4.4,53
1480,DeFi 2.0,Tech,2023-04-10,14,India,0.41,"OpenAI, Tesla",-2.5,72
1481,DeFi 2.0,Tech,2024-01-11,30,EU,-0.0,"Tesla, OpenAI",-4.7,100
1482,DeFi 2.0,Tech,2023-09-01,9,USA,0.83,"Tesla, BlackRock",5.8,56
1483,Green Hydrogen,Finance,2024-10-17,28,India,0.78,"BlackRock, Tesla",16.5,84
1484,Green Hydrogen,Sustainability,2023-09-26,39,China,0.66,"Nike, Tesla",-2.1,84
1485,DeFi 2.0,Finance,2023-12-27,20,China,-0.31,"BlackRock, OpenAI",18.6,63
1486,DeFi 2.0,Sustainability,2024-05-17,30,USA,0.57,"OpenAI, BlackRock",10.3,57
1487,ESG Investing,Finance,2024-10-31,3,China,-0.02,"BlackRock, Nike",11.0,99
1488,Green Hydrogen,Sustainability,2024-09-14,43,China,0.67,"BlackRock, Tesla",10.2,58
1489,DeFi 2.0,Sustainability,2024-06-08,72,USA,0.08,"Nike, BlackRock",-2.7,74
1490,DeFi 2.0,Sustainability,2024-03-30,39,China,0.38,"BlackRock, Nike",8.5,64
1491,AI Agents,Sustainability,2023-08-08,13,India,-0.08,"Tesla, Nike",14.9,85
1492,Green Hydrogen,Finance,2025-02-08,56,India,0.43,"OpenAI, BlackRock",-0.6,99
1493,Green Hydrogen,Sustainability,2025-03-20,45,India,-0.11,"OpenAI, Tesla",3.9,98
1494,ESG Investing,Sustainability,2023-01-01,51,India,-0.39,"OpenAI, Nike",8.9,62
1495,ESG Investing,Tech,2025-01-02,12,EU,0.53,"Nike, BlackRock",17.1,87
1496,AI Agents,Tech,2024-03-30,41,EU,0.06,"Tesla, OpenAI",5.8,81
1497,Green Hydrogen,Tech,2023-08-19,54,India,0.39,"Tesla, OpenAI",17.7,96
1498,ESG Investing,Finance,2024-11-16,12,India,0.56,"OpenAI, Nike",3.9,55
1499,ESG Investing,Finance,2024-12-12,5,China,0.62,"BlackRock, OpenAI",18.7,56
1500,Green Hydrogen,Sustainability,2023-05-30,49,China,0.66,"OpenAI, Tesla",19.6,73
1501,AI Agents,Sustainability,2023-07-19,39,China,0.13,"OpenAI, Tesla",12.5,92
1502,DeFi 2.0,Sustainability,2023-02-15,43,India,-0.14,"Nike, OpenAI",15.2,55
1503,AI Agents,Tech,2023-05-16,32,USA,-0.66,"Nike, BlackRock",-3.1,57
1504,Green Hydrogen,Sustainability,2023-12-31,19,India,0.64,"OpenAI, Nike",13.4,77
1505,Green Hydrogen,Sustainability,2024-07-11,21,USA,0.38,"OpenAI, BlackRock",20.0,79
1506,DeFi 2.0,Tech,2024-07-07,46,China,0.04,"Nike, Tesla",11.5,64
1507,AI Agents,Sustainability,2025-04-23,20,USA,-0.1,"Nike, BlackRock",18.1,85
1508,ESG Investing,Sustainability,2025-03-08,26,China,-0.05,"BlackRock, OpenAI",17.5,95
1509,AI Agents,Sustainability,2023-10-06,24,China,0.74,"BlackRock, OpenAI",-4.8,90
1510,ESG Investing,Sustainability,2025-02-11,58,China,0.36,"BlackRock, Nike",14.2,64
1511,AI Agents,Finance,2023-07-24,20,China,0.79,"OpenAI, BlackRock",15.0,79
1512,AI Agents,Finance,2023-11-28,17,EU,-0.38,"Tesla, BlackRock",16.9,66
1513,ESG Investing,Sustainability,2025-03-23,21,USA,0.85,"BlackRock, OpenAI",9.0,73
1514,DeFi 2.0,Tech,2024-11-11,47,USA,-0.23,"Nike, Tesla",0.8,71
1515,DeFi 2.0,Sustainability,2024-07-13,26,India,-0.23,"BlackRock, OpenAI",5.4,65
1516,ESG Investing,Tech,2024-11-25,29,USA,-0.07,"BlackRock, Tesla",12.0,68
1517,Green Hydrogen,Tech,2023-10-05,9,EU,-0.03,"Nike, Tesla",4.8,75
1518,AI Agents,Tech,2024-03-26,24,India,-0.1,"BlackRock, Nike",15.6,64
1519,ESG Investing,Sustainability,2023-10-17,24,India,0.27,"Nike, OpenAI",15.5,84
1520,AI Agents,Tech,2024-08-13,17,India,0.84,"Nike, Tesla",14.5,72
1521,DeFi 2.0,Sustainability,2023-11-20,34,EU,0.56,"Nike, OpenAI",14.3,51
1522,Green Hydrogen,Tech,2023-12-11,5,China,0.44,"Tesla, Nike",15.0,98
1523,AI Agents,Sustainability,2023-10-08,43,China,0.32,"OpenAI, BlackRock",-4.5,94
1524,DeFi 2.0,Finance,2023-08-08,18,EU,0.28,"Tesla, OpenAI",1.0,62
1525,ESG Investing,Sustainability,2023-05-31,17,India,-0.05,"Nike, BlackRock",13.2,76
1526,AI Agents,Sustainability,2024-02-19,25,EU,0.63,"BlackRock, Tesla",2.6,62
1527,DeFi 2.0,Finance,2024-11-01,57,USA,0.93,"Nike, OpenAI",-3.3,64
1528,AI Agents,Finance,2023-06-13,51,USA,0.41,"Tesla, BlackRock",11.9,79
1529,AI Agents,Tech,2024-11-07,26,USA,0.02,"OpenAI, BlackRock",14.7,89
1530,DeFi 2.0,Finance,2024-02-12,14,EU,0.01,"OpenAI, Tesla",-1.8,61
1531,Green Hydrogen,Sustainability,2023-02-10,39,China,0.46,"OpenAI, BlackRock",-3.7,89
1532,DeFi 2.0,Sustainability,2024-02-05,32,India,0.6,"Tesla, OpenAI",7.6,55
1533,ESG Investing,Tech,2023-11-12,40,EU,0.23,"BlackRock, OpenAI",16.5,96
1534,ESG Investing,Sustainability,2023-09-22,11,USA,1.0,"Nike, BlackRock",10.2,69
1535,Green Hydrogen,Tech,2024-05-09,41,EU,1.0,"Tesla, BlackRock",-4.5,72
1536,DeFi 2.0,Tech,2023-08-05,20,India,0.99,"BlackRock, OpenAI",9.9,99
1537,Green Hydrogen,Finance,2024-07-06,32,China,0.11,"BlackRock, Nike",13.2,95
1538,ESG Investing,Finance,2024-08-14,5,EU,-0.47,"Nike, OpenAI",-0.1,63
1539,ESG Investing,Tech,2023-07-28,38,China,1.0,"Tesla, OpenAI",9.2,89
1540,DeFi 2.0,Finance,2024-12-14,14,India,0.19,"OpenAI, Nike",5.1,56
1541,Green Hydrogen,Sustainability,2023-03-23,47,India,0.02,"Tesla, Nike",11.4,88
1542,Green Hydrogen,Sustainability,2024-07-20,44,EU,-0.03,"Nike, BlackRock",16.8,78
1543,Green Hydrogen,Finance,2024-08-13,2,EU,0.03,"Nike, OpenAI",19.9,98
1544,AI Agents,Sustainability,2024-10-02,43,China,0.43,"BlackRock, Nike",19.4,54
1545,ESG Investing,Sustainability,2023-12-14,37,China,0.73,"OpenAI, Tesla",1.7,86
1546,DeFi 2.0,Finance,2023-09-24,2,EU,0.17,"OpenAI, BlackRock",14.4,82
1547,DeFi 2.0,Sustainability,2025-01-16,27,India,-0.14,"Tesla, Nike",1.0,73
1548,AI Agents,Finance,2024-04-23,26,India,-0.07,"Tesla, Nike",-4.5,62
1549,AI Agents,Finance,2023-11-20,15,India,0.19,"BlackRock, Nike",10.8,71
1550,AI Agents,Tech,2024-04-15,35,USA,0.18,"OpenAI, Nike",0.5,66
1551,Green Hydrogen,Finance,2023-09-20,6,EU,0.01,"Nike, OpenAI",-4.6,81
1552,AI Agents,Finance,2024-12-22,11,China,1.0,"Nike, OpenAI",8.9,66
1553,ESG Investing,Tech,2023-07-25,76,EU,0.3,"OpenAI, Nike",14.5,76
1554,AI Agents,Tech,2025-02-28,8,India,0.67,"BlackRock, Tesla",11.4,81
1555,DeFi 2.0,Finance,2023-08-20,40,India,0.47,"Tesla, BlackRock",16.7,86
1556,DeFi 2.0,Tech,2024-04-03,10,USA,0.21,"Tesla, Nike",8.8,100
1557,AI Agents,Sustainability,2023-08-25,0,EU,0.28,"Tesla, Nike",10.1,94
1558,DeFi 2.0,Tech,2024-05-10,9,USA,0.7,"Tesla, BlackRock",4.8,56
1559,AI Agents,Finance,2024-10-30,43,China,-0.53,"Nike, Tesla",18.6,99
1560,ESG Investing,Finance,2023-03-30,37,India,0.22,"OpenAI, Tesla",8.8,78
1561,Green Hydrogen,Tech,2023-02-22,17,China,0.19,"BlackRock, Tesla",-0.8,77
1562,AI Agents,Finance,2023-06-03,47,EU,0.38,"Tesla, Nike",-1.5,76
1563,Green Hydrogen,Sustainability,2025-01-15,13,EU,-0.13,"Nike, BlackRock",18.1,93
1564,Green Hydrogen,Sustainability,2024-03-01,21,India,0.23,"Tesla, BlackRock",-4.8,79
1565,AI Agents,Tech,2023-07-31,55,India,0.22,"OpenAI, BlackRock",3.2,91
1566,Green Hydrogen,Finance,2024-08-29,50,India,0.57,"Nike, BlackRock",12.0,88
1567,ESG Investing,Tech,2024-03-29,42,USA,-0.16,"Nike, BlackRock",4.4,59
1568,ESG Investing,Sustainability,2023-02-20,17,USA,0.58,"Nike, Tesla",3.8,84
